LTC-USD	2018-01-05T03:18:51.815000Z	242.53
ETH-USD	2018-01-05T04:18:06.532000Z	993.85
LTC-BTC	2018-01-05T01:20:35.384000Z	0.01573
BTC-USD	2018-01-04T23:57:58.418000Z	15140.68
ETH-USD	2018-01-05T01:34:16.638000Z	973.67
BTC-USD	2018-01-05T02:24:24.736000Z	15158.41
BTC-USD	2018-01-05T00:04:22.832000Z	15090
LTC-USD	2018-01-05T03:57:15.255000Z	241.55
ETH-BTC	2018-01-05T02:59:38.060000Z	0.06482
ETH-USD	2018-01-05T03:56:12.628000Z	984.87
BTC-USD	2018-01-04T23:58:52.649000Z	15129.64
BTC-USD	2018-01-05T03:32:01.316000Z	14980.01
BTC-USD	2018-01-05T02:22:58.332000Z	15150
BTC-USD	2018-01-05T03:36:28.349000Z	14964.93
ETH-USD	2018-01-05T04:00:35.349000Z	988.45
ETH-USD	2018-01-05T02:05:28.221000Z	974
LTC-USD	2018-01-05T02:10:17.615000Z	242.33
LTC-USD	2018-01-05T00:19:22.742000Z	237.03
BTC-USD	2018-01-05T04:22:58.596000Z	15000
BTC-USD	2018-01-05T04:00:38.391000Z	14966.81
ETH-USD	2018-01-05T01:23:37.180000Z	975
LTC-BTC	2018-01-05T02:48:21.546000Z	0.01626
LTC-USD	2018-01-05T02:23:42.338000Z	242.85
BTC-USD	2018-01-05T02:47:14.539000Z	15140.01
LTC-BTC	2018-01-05T02:31:20.822000Z	0.01603
LTC-USD	2018-01-05T02:42:03.064000Z	246
ETH-USD	2018-01-05T01:08:02.104000Z	965
ETH-USD	2018-01-05T02:19:05.511000Z	973.24
LTC-USD	2018-01-05T01:28:26.717000Z	237.46
BTC-USD	2018-01-04T23:51:04.305000Z	15050
ETH-USD	2018-01-05T04:33:54.698000Z	984.46
BTC-USD	2018-01-05T03:16:23.484000Z	15005.38
LTC-USD	2018-01-05T02:22:35.123000Z	242.5
LTC-USD	2018-01-05T02:06:52.537000Z	241.34
ETH-USD	2018-01-05T01:32:17.510000Z	973.54
BTC-USD	2018-01-04T23:43:35.867000Z	15049.77
BTC-USD	2018-01-05T01:39:52.982000Z	15051.28
ETH-USD	2018-01-05T00:48:56.990000Z	953.73
BTC-USD	2018-01-05T00:11:05.302000Z	15041.37
LTC-BTC	2018-01-05T01:26:36.925000Z	0.01573
ETH-USD	2018-01-05T03:07:21.322000Z	984
LTC-USD	2018-01-05T02:41:44.751000Z	245
LTC-USD	2018-01-05T02:52:41.514000Z	244.35
LTC-BTC	2018-01-05T03:10:57.088000Z	0.01614
ETH-USD	2018-01-04T23:47:45.996000Z	954.49
LTC-USD	2018-01-05T02:24:18.212000Z	242.85
LTC-USD	2018-01-05T03:39:13.440000Z	242.25
ETH-USD	2018-01-05T03:57:18.983000Z	985
ETH-USD	2018-01-05T00:32:30.401000Z	949.01
ETH-USD	2018-01-05T01:02:56.993000Z	958
LTC-USD	2018-01-05T03:22:17.862000Z	241.45
LTC-USD	2018-01-05T04:30:03.958000Z	240.63
LTC-USD	2018-01-05T01:54:23.248000Z	238.78
ETH-USD	2018-01-05T00:29:58.698000Z	949.5
LTC-BTC	2018-01-05T01:31:21.330000Z	0.01573
LTC-USD	2018-01-05T00:02:27.846000Z	239.7
LTC-BTC	2018-01-05T02:38:33.098000Z	0.01616
LTC-BTC	2018-01-05T02:58:06.786000Z	0.0162
BTC-USD	2018-01-05T02:07:18.676000Z	15119.91
ETH-USD	2018-01-05T03:34:07.816000Z	978.19
BTC-USD	2018-01-05T01:02:25.216000Z	15045.42
LTC-BTC	2018-01-05T02:53:56.844000Z	0.0162
ETH-USD	2018-01-05T04:15:17.892000Z	993.13
BTC-USD	2018-01-05T02:27:03.150000Z	15170.99
ETH-USD	2018-01-05T03:28:35.562000Z	976.28
LTC-USD	2018-01-05T00:43:52.619000Z	237.34
LTC-USD	2018-01-05T00:23:45.776000Z	237
LTC-USD	2018-01-05T02:14:45.379000Z	242
LTC-USD	2018-01-05T01:43:54.894000Z	238.5
LTC-USD	2018-01-05T04:29:32.215000Z	240.39
BTC-USD	2018-01-05T01:02:02.916000Z	15045.42
ETH-USD	2018-01-05T02:48:36.501000Z	979
ETH-USD	2018-01-05T00:55:12.908000Z	953.73
LTC-BTC	2018-01-05T04:26:36.256000Z	0.01616
BTC-USD	2018-01-05T03:12:24.987000Z	15036.94
LTC-USD	2018-01-05T00:11:01.119000Z	239.1
ETH-USD	2018-01-05T03:00:20.517000Z	979.77
BTC-USD	2018-01-05T03:21:28.280000Z	15031.75
LTC-USD	2018-01-05T04:16:05.271000Z	241.83
ETH-USD	2018-01-05T00:01:42.608000Z	945.66
LTC-USD	2018-01-05T02:08:15.572000Z	241.6
BTC-USD	2018-01-05T01:49:07.710000Z	15072.24
ETH-USD	2018-01-05T03:02:17.085000Z	979.99
LTC-USD	2018-01-05T03:29:14.687000Z	241.58
LTC-BTC	2018-01-04T23:53:56.699000Z	0.01569
BTC-USD	2018-01-05T03:55:45.291000Z	14961.49
ETH-USD	2018-01-05T04:35:53.719000Z	980
LTC-USD	2018-01-05T02:23:31.080000Z	242.85
ETH-USD	2018-01-05T02:47:29.971000Z	978.04
ETH-USD	2018-01-05T04:27:36.347000Z	996.89
ETH-USD	2018-01-05T03:01:58.214000Z	979.79
LTC-USD	2018-01-05T03:53:32.508000Z	241.71
LTC-USD	2018-01-05T03:51:55.234000Z	242
ETH-USD	2018-01-05T02:36:09.984000Z	975
ETH-USD	2018-01-05T02:20:26.428000Z	973.85
BTC-USD	2018-01-05T02:14:56.792000Z	15147.96
ETH-USD	2018-01-05T02:08:18.862000Z	973.03
ETH-USD	2018-01-05T03:17:24.904000Z	982.5
ETH-USD	2018-01-04T23:51:42.755000Z	952.29
BTC-USD	2018-01-05T02:06:49.842000Z	15099.99
LTC-USD	2018-01-05T02:36:41.966000Z	244.9
BTC-USD	2018-01-05T03:03:51.636000Z	15099.35
LTC-BTC	2018-01-05T02:56:03.983000Z	0.01616
BTC-USD	2018-01-05T02:05:43.115000Z	15099.99
LTC-USD	2018-01-04T23:54:04.141000Z	238.6
BTC-USD	2018-01-05T04:34:30.219000Z	14824.06
LTC-USD	2018-01-05T03:04:21.050000Z	245.12
ETH-USD	2018-01-05T00:55:35.511000Z	954.79
LTC-USD	2018-01-05T04:18:33.968000Z	241.79
ETH-USD	2018-01-05T03:02:09.020000Z	979.8
ETH-USD	2018-01-05T04:03:14.393000Z	989.95
BTC-USD	2018-01-05T00:22:51.692000Z	14998.77
ETH-BTC	2018-01-05T00:56:08.978000Z	0.06334
LTC-USD	2018-01-05T01:21:22.724000Z	237.47
LTC-USD	2018-01-05T02:42:25.649000Z	246.54
ETH-USD	2018-01-05T01:43:23.767000Z	972
ETH-USD	2018-01-05T04:23:02.485000Z	994.5
LTC-USD	2018-01-05T01:32:26.111000Z	237.31
BTC-USD	2018-01-05T02:49:32.255000Z	15150
ETH-USD	2018-01-05T01:40:10.684000Z	974.02
ETH-USD	2018-01-05T01:08:55.382000Z	965.93
LTC-USD	2018-01-05T04:02:17.278000Z	241.64
BTC-USD	2018-01-05T04:12:16.837000Z	15021
BTC-USD	2018-01-05T02:25:30.225000Z	15170
ETH-USD	2018-01-05T02:07:24.299000Z	973.03
LTC-USD	2018-01-05T00:21:50.946000Z	237
LTC-USD	2018-01-05T02:47:43.889000Z	246.78
ETH-BTC	2018-01-04T23:58:59.175000Z	0.06245
BTC-USD	2018-01-04T23:50:40.111000Z	15050
ETH-BTC	2018-01-05T04:31:06.536000Z	0.06666
LTC-BTC	2018-01-05T03:06:09.275000Z	0.01617
ETH-USD	2018-01-05T00:17:20.402000Z	942.77
ETH-BTC	2018-01-05T00:07:22.058000Z	0.06236
ETH-BTC	2018-01-05T03:35:41.781000Z	0.06575
BTC-USD	2018-01-05T04:17:17.453000Z	15009.99
BTC-USD	2018-01-05T01:52:41.566000Z	15071.87
LTC-USD	2018-01-05T00:20:49.208000Z	237.21
BTC-USD	2018-01-05T00:22:30.129000Z	14981.12
ETH-BTC	2018-01-05T04:03:56.258000Z	0.06619
ETH-USD	2018-01-05T03:51:37.994000Z	983.87
BTC-USD	2018-01-04T23:57:04.589000Z	15150.5
ETH-USD	2018-01-05T04:12:13.420000Z	993.35
ETH-USD	2018-01-05T03:50:19.538000Z	982.51
ETH-USD	2018-01-05T04:28:20.924000Z	994.7
BTC-USD	2018-01-05T00:35:47.263000Z	15023.82
ETH-BTC	2018-01-05T04:17:30.991000Z	0.06638
LTC-USD	2018-01-05T02:41:49.355000Z	245
LTC-USD	2018-01-05T03:06:24.004000Z	243.53
ETH-USD	2018-01-05T03:52:54.943000Z	984
ETH-USD	2018-01-05T03:11:43.800000Z	984.49
ETH-USD	2018-01-05T01:12:43.738000Z	968.69
ETH-USD	2018-01-05T03:52:09.548000Z	983.87
BTC-USD	2018-01-05T02:51:10.078000Z	15124.83
ETH-BTC	2018-01-05T03:17:19.972000Z	0.06564
ETH-BTC	2018-01-05T04:18:32.732000Z	0.06644
BTC-USD	2018-01-05T01:13:56.562000Z	15049.22
LTC-USD	2018-01-05T02:48:22.795000Z	246.01
ETH-USD	2018-01-05T00:32:12.043000Z	949.01
BTC-USD	2018-01-05T02:05:42.590000Z	15100
LTC-USD	2018-01-05T02:45:02.944000Z	246.47
LTC-USD	2018-01-05T04:31:14.349000Z	240.47
BTC-USD	2018-01-05T01:13:15.107000Z	15039.87
ETH-BTC	2018-01-04T23:57:04.530000Z	0.06245
ETH-USD	2018-01-05T01:26:55.870000Z	972.76
LTC-BTC	2018-01-05T02:48:34.311000Z	0.01625
BTC-USD	2018-01-04T23:58:13.736000Z	15140.68
ETH-USD	2018-01-05T04:17:44.993000Z	993.74
ETH-USD	2018-01-04T23:58:04.153000Z	949.01
ETH-USD	2018-01-05T01:04:21.661000Z	958.5
ETH-USD	2018-01-05T03:57:13.426000Z	985
ETH-USD	2018-01-05T00:22:34.175000Z	945.77
LTC-USD	2018-01-05T02:31:49.405000Z	242.85
ETH-BTC	2018-01-05T03:28:16.388000Z	0.06524
ETH-USD	2018-01-05T03:37:20.732000Z	982.49
BTC-USD	2018-01-05T04:23:55.399000Z	15000
ETH-USD	2018-01-05T01:03:58.964000Z	958.49
ETH-USD	2018-01-05T02:28:20.101000Z	973.96
ETH-BTC	2018-01-05T03:09:20.305000Z	0.06568
BTC-USD	2018-01-05T00:01:20.949000Z	15150.03
ETH-USD	2018-01-05T02:58:11.178000Z	979.76
ETH-USD	2018-01-05T03:20:06.726000Z	978.08
BTC-USD	2018-01-05T04:26:22.416000Z	14972.18
BTC-USD	2018-01-05T02:16:42.934000Z	15147.96
LTC-USD	2018-01-05T01:05:34.241000Z	238.01
LTC-USD	2018-01-05T02:07:15.194000Z	241.34
ETH-USD	2018-01-05T03:37:22.579000Z	982.49
ETH-BTC	2018-01-04T23:54:07.862000Z	0.06241
ETH-USD	2018-01-05T00:07:26.022000Z	942.64
LTC-USD	2018-01-05T02:05:19.682000Z	240.9
LTC-USD	2018-01-05T02:41:46.632000Z	245
LTC-USD	2018-01-05T03:49:11.963000Z	241.99
ETH-USD	2018-01-05T04:02:54.044000Z	989.26
LTC-USD	2018-01-05T03:47:49.904000Z	242
ETH-USD	2018-01-05T01:20:07.090000Z	975
ETH-USD	2018-01-05T01:15:54.733000Z	969
BTC-USD	2018-01-05T03:38:49.748000Z	14993.09
ETH-USD	2018-01-05T01:18:52.554000Z	969.99
LTC-BTC	2018-01-05T01:35:22.778000Z	0.01574
ETH-USD	2018-01-05T00:49:45.643000Z	953.73
ETH-USD	2018-01-05T03:09:26.577000Z	984.5
LTC-BTC	2018-01-05T02:08:36.440000Z	0.01593
ETH-USD	2018-01-05T00:37:01.223000Z	950
BTC-USD	2018-01-05T04:00:12.996000Z	14966.82
LTC-USD	2018-01-05T03:14:18.068000Z	242.78
BTC-USD	2018-01-05T03:00:34.663000Z	15120.02
LTC-USD	2018-01-05T02:49:54.754000Z	245.6
ETH-USD	2018-01-05T03:06:52.379000Z	984
ETH-USD	2018-01-05T02:19:23.871000Z	973.5
ETH-USD	2018-01-05T01:44:09.226000Z	968.99
LTC-USD	2018-01-05T04:00:40.863000Z	241.1
LTC-BTC	2018-01-05T03:24:33.105000Z	0.01603
BTC-USD	2018-01-05T03:35:27.724000Z	14964.92
ETH-BTC	2018-01-05T03:00:12.989000Z	0.06493
BTC-USD	2018-01-05T01:44:39.366000Z	15095.03
ETH-USD	2018-01-05T04:00:49.944000Z	989
LTC-USD	2018-01-05T03:10:41.684000Z	243.3
ETH-USD	2018-01-05T03:19:47.436000Z	979.02
ETH-USD	2018-01-05T03:15:47.520000Z	983.4
BTC-USD	2018-01-05T01:10:01.374000Z	15066.43
LTC-BTC	2018-01-05T02:43:36.526000Z	0.01632
ETH-USD	2018-01-05T02:38:47.440000Z	975.4
BTC-USD	2018-01-05T03:34:09.821000Z	14950
ETH-USD	2018-01-05T01:38:01.044000Z	974
BTC-USD	2018-01-05T00:13:15.540000Z	15004.78
ETH-USD	2018-01-05T03:49:38.365000Z	982.51
BTC-USD	2018-01-05T04:26:05.192000Z	14972.19
ETH-USD	2018-01-05T00:55:26.985000Z	954.32
LTC-BTC	2018-01-05T02:31:53.460000Z	0.01604
BTC-USD	2018-01-05T03:23:35.795000Z	15031.75
LTC-USD	2018-01-05T02:58:13.810000Z	245.32
BTC-USD	2018-01-05T02:05:16.292000Z	15078
BTC-USD	2018-01-05T02:06:09.481000Z	15100
LTC-USD	2018-01-05T02:02:33.012000Z	239.56
ETH-BTC	2018-01-04T23:48:20.859000Z	0.06321
BTC-USD	2018-01-05T01:02:07.684000Z	15045.43
BTC-USD	2018-01-04T23:57:47.034000Z	15130
LTC-BTC	2018-01-05T04:11:08.772000Z	0.0161
LTC-USD	2018-01-05T03:37:06.854000Z	242.49
ETH-USD	2018-01-05T00:47:40.041000Z	954.07
ETH-USD	2018-01-05T03:42:23.854000Z	982.41
ETH-USD	2018-01-05T04:22:22.007000Z	993.89
ETH-USD	2018-01-05T02:59:26.696000Z	979.76
ETH-USD	2018-01-04T23:45:37.936000Z	954.65
LTC-USD	2018-01-05T02:36:09.603000Z	244.77
ETH-BTC	2018-01-05T02:34:58.642000Z	0.0644
ETH-USD	2018-01-05T00:08:37.712000Z	942.64
BTC-USD	2018-01-05T00:57:26.661000Z	15061.76
BTC-USD	2018-01-05T02:53:24.313000Z	15120.01
ETH-USD	2018-01-05T03:27:46.478000Z	978.37
ETH-USD	2018-01-05T01:20:52.276000Z	975.44
BTC-USD	2018-01-05T03:32:01.316000Z	14980.01
LTC-USD	2018-01-05T03:14:17.067000Z	242.84
ETH-USD	2018-01-05T01:11:50.494000Z	966.88
LTC-BTC	2018-01-05T01:35:08.549000Z	0.01573
ETH-USD	2018-01-05T04:23:22.016000Z	994.5
ETH-USD	2018-01-05T03:47:58.370000Z	982.51
ETH-USD	2018-01-05T01:19:25.527000Z	973
BTC-USD	2018-01-05T02:47:02.617000Z	15140
BTC-USD	2018-01-05T01:14:18.317000Z	15060
LTC-USD	2018-01-05T03:11:29.542000Z	243.95
BTC-USD	2018-01-05T01:30:42.576000Z	15051.29
LTC-USD	2018-01-05T03:14:06.445000Z	242.95
LTC-USD	2018-01-05T00:52:07.784000Z	238.25
BTC-USD	2018-01-05T03:26:11.330000Z	15015.04
ETH-USD	2018-01-05T02:19:04.418000Z	973.13
LTC-USD	2018-01-05T03:28:21.370000Z	241.31
ETH-USD	2018-01-05T00:17:54.947000Z	942.77
ETH-BTC	2018-01-05T04:24:22.805000Z	0.06681
LTC-BTC	2018-01-05T02:48:07.941000Z	0.01626
ETH-USD	2018-01-05T04:08:11.728000Z	993
ETH-BTC	2018-01-04T23:44:11.214000Z	0.06335
BTC-USD	2018-01-05T01:36:29.719000Z	15050.01
LTC-USD	2018-01-05T00:52:11.989000Z	238.21
ETH-USD	2018-01-05T01:57:20.288000Z	971.99
ETH-USD	2018-01-04T23:49:52.380000Z	953.02
ETH-USD	2018-01-05T03:37:41.313000Z	982.48
ETH-USD	2018-01-05T01:00:19.645000Z	957
BTC-USD	2018-01-05T02:35:10.635000Z	15114.48
ETH-USD	2018-01-05T00:15:46.734000Z	942.77
ETH-USD	2018-01-05T02:10:02.960000Z	973.09
ETH-USD	2018-01-04T23:53:45.781000Z	948.02
LTC-USD	2018-01-05T00:13:37.183000Z	238.89
ETH-USD	2018-01-05T04:28:40.419000Z	990.9
BTC-USD	2018-01-05T02:25:28.757000Z	15170
ETH-USD	2018-01-04T23:42:49.034000Z	957.67
ETH-USD	2018-01-05T04:14:33.595000Z	992
BTC-USD	2018-01-05T04:15:04.553000Z	15000.01
BTC-USD	2018-01-05T01:44:30.621000Z	15095.03
LTC-BTC	2018-01-05T00:38:58.980000Z	0.01573
BTC-USD	2018-01-05T03:06:26.284000Z	15075
BTC-USD	2018-01-04T23:38:23.425000Z	15015
LTC-BTC	2018-01-05T02:10:10.026000Z	0.01595
ETH-USD	2018-01-05T04:16:34.781000Z	993.9
BTC-USD	2018-01-05T02:58:15.264000Z	15130
LTC-USD	2018-01-05T02:42:05.216000Z	246
LTC-USD	2018-01-05T04:13:26.336000Z	242.57
ETH-USD	2018-01-05T02:29:04.724000Z	973.96
LTC-USD	2018-01-05T03:36:19.353000Z	242.31
LTC-USD	2018-01-05T00:30:42.285000Z	236.76
ETH-USD	2018-01-05T02:43:53.881000Z	975.9
LTC-BTC	2018-01-05T00:38:18.336000Z	0.01571
LTC-USD	2018-01-05T00:00:08.306000Z	238.94
BTC-USD	2018-01-05T02:41:10.696000Z	15110
LTC-USD	2018-01-05T01:49:52.057000Z	238.31
LTC-USD	2018-01-05T02:12:52.531000Z	242.7
ETH-BTC	2018-01-05T03:14:52.499000Z	0.06569
ETH-USD	2018-01-05T03:19:48.455000Z	979.02
BTC-USD	2018-01-05T02:11:53.722000Z	15147.97
ETH-BTC	2018-01-05T00:01:39.703000Z	0.06223
ETH-USD	2018-01-05T00:53:36.486000Z	953.73
BTC-USD	2018-01-05T00:28:06.119000Z	15026.26
LTC-USD	2018-01-05T02:26:34.426000Z	242.91
BTC-USD	2018-01-04T23:38:21.899000Z	15015
LTC-USD	2018-01-05T02:32:27.912000Z	242.97
LTC-USD	2018-01-05T02:42:14.656000Z	246.21
BTC-USD	2018-01-04T23:50:16.540000Z	15049.96
ETH-USD	2018-01-05T04:36:16.240000Z	981.59
BTC-USD	2018-01-04T23:59:28.038000Z	15129.01
ETH-USD	2018-01-05T04:02:02.968000Z	990
ETH-USD	2018-01-05T00:16:01.920000Z	942.77
LTC-USD	2018-01-05T01:24:14.673000Z	237.76
BTC-USD	2018-01-05T00:16:51.375000Z	15004.1
BTC-USD	2018-01-05T03:04:40.877000Z	15085.53
ETH-USD	2018-01-05T04:25:56.546000Z	995.99
ETH-USD	2018-01-05T03:06:49.148000Z	984
LTC-USD	2018-01-05T02:50:30.356000Z	245.46
ETH-USD	2018-01-05T01:23:13.990000Z	975.4
ETH-USD	2018-01-04T23:53:12.241000Z	950.49
ETH-BTC	2018-01-05T00:46:12.268000Z	0.06333
ETH-USD	2018-01-05T01:45:48.011000Z	967.99
ETH-USD	2018-01-05T03:25:49.139000Z	978.12
LTC-USD	2018-01-05T02:37:47.475000Z	245
BTC-USD	2018-01-05T04:29:57.162000Z	14842.51
LTC-USD	2018-01-05T00:08:44.748000Z	239.35
BTC-USD	2018-01-05T04:29:32.128000Z	14827
BTC-USD	2018-01-05T00:15:06.432000Z	15046.75
LTC-USD	2018-01-05T03:34:35.830000Z	241.71
ETH-USD	2018-01-05T01:18:14.973000Z	969.87
ETH-USD	2018-01-05T03:13:18.543000Z	984.48
BTC-USD	2018-01-04T23:52:02.252000Z	15125
BTC-USD	2018-01-05T03:01:35.422000Z	15105
ETH-USD	2018-01-05T02:02:39.261000Z	974.07
LTC-USD	2018-01-05T01:13:37.980000Z	237.31
LTC-BTC	2018-01-05T02:28:39.655000Z	0.01602
ETH-USD	2018-01-05T03:28:07.705000Z	976.3
ETH-USD	2018-01-05T03:07:54.180000Z	984
LTC-USD	2018-01-05T02:45:02.944000Z	246.47
LTC-USD	2018-01-05T00:25:36.592000Z	237.61
BTC-USD	2018-01-05T00:06:50.825000Z	15074.19
ETH-USD	2018-01-05T03:42:30.909000Z	982.41
LTC-USD	2018-01-05T03:39:26.558000Z	241.52
ETH-USD	2018-01-05T02:22:13.349000Z	973.94
ETH-USD	2018-01-05T03:57:46.630000Z	986.8
BTC-USD	2018-01-05T00:22:15.309000Z	14981.12
LTC-USD	2018-01-05T01:40:30.040000Z	238
ETH-USD	2018-01-05T03:05:43.065000Z	984
LTC-BTC	2018-01-05T02:10:14.100000Z	0.01596
LTC-BTC	2018-01-05T02:23:07.697000Z	0.01598
ETH-USD	2018-01-05T03:56:59.347000Z	984.9
LTC-USD	2018-01-05T01:39:01.799000Z	238.15
BTC-USD	2018-01-05T03:56:25.856000Z	14959
ETH-USD	2018-01-05T00:53:55.328000Z	953.73
BTC-USD	2018-01-05T03:36:01.769000Z	14964.93
ETH-BTC	2018-01-05T01:57:17.454000Z	0.06448
BTC-USD	2018-01-05T01:12:37.899000Z	15045.42
ETH-USD	2018-01-05T03:34:41.120000Z	978.92
BTC-USD	2018-01-05T01:34:55.425000Z	15050.01
BTC-USD	2018-01-05T00:43:44.765000Z	15049.01
ETH-BTC	2018-01-05T00:25:44.346000Z	0.06305
ETH-BTC	2018-01-05T03:50:00.349000Z	0.06584
LTC-USD	2018-01-05T00:05:44.483000Z	239.39
ETH-USD	2018-01-05T01:42:47.057000Z	972.77
LTC-USD	2018-01-05T01:23:33.303000Z	238
ETH-USD	2018-01-05T04:31:23.359000Z	992.24
ETH-USD	2018-01-05T01:22:28.727000Z	975.16
BTC-USD	2018-01-05T00:45:52.550000Z	15050.01
LTC-USD	2018-01-05T04:18:29.166000Z	241.83
BTC-USD	2018-01-05T04:13:49.853000Z	15001.22
ETH-USD	2018-01-05T01:50:16.175000Z	967.85
LTC-USD	2018-01-05T02:30:38.344000Z	242.76
ETH-USD	2018-01-05T03:04:02.444000Z	983.18
LTC-USD	2018-01-05T01:55:38.131000Z	238.78
BTC-USD	2018-01-05T00:06:46.844000Z	15074.2
ETH-BTC	2018-01-04T23:53:39.698000Z	0.06263
ETH-USD	2018-01-05T02:26:58.840000Z	973.96
BTC-USD	2018-01-05T00:36:17.503000Z	15047.26
LTC-USD	2018-01-05T00:46:04.310000Z	237.35
LTC-BTC	2018-01-05T04:02:47.599000Z	0.0161
ETH-USD	2018-01-05T01:50:05.215000Z	967.84
ETH-USD	2018-01-05T02:07:56.611000Z	973.03
BTC-USD	2018-01-05T02:00:45.768000Z	15073
ETH-USD	2018-01-05T01:20:06.786000Z	974.99
ETH-USD	2018-01-05T00:19:37.477000Z	942.77
ETH-USD	2018-01-05T00:36:33.505000Z	949.98
LTC-BTC	2018-01-05T01:40:13.634000Z	0.01578
ETH-USD	2018-01-05T03:41:49.731000Z	982.48
BTC-USD	2018-01-05T01:23:37.967000Z	15094.99
BTC-USD	2018-01-05T03:24:01.437000Z	15031.75
ETH-USD	2018-01-05T01:00:51.736000Z	957
LTC-USD	2018-01-05T02:06:10.502000Z	241.33
LTC-USD	2018-01-05T03:40:51.419000Z	242.03
LTC-USD	2018-01-05T03:33:59.944000Z	241.42
LTC-BTC	2018-01-05T03:13:36.971000Z	0.01614
ETH-USD	2018-01-05T02:29:04.080000Z	973.96
ETH-USD	2018-01-05T02:28:23.244000Z	973.96
LTC-USD	2018-01-05T01:41:26.108000Z	238.22
ETH-BTC	2018-01-05T00:16:04.958000Z	0.06288
ETH-BTC	2018-01-05T03:32:41.017000Z	0.06555
LTC-BTC	2018-01-05T02:11:17.686000Z	0.016
LTC-USD	2018-01-05T01:32:50.262000Z	237.61
LTC-USD	2018-01-05T02:47:45.936000Z	246.78
ETH-BTC	2018-01-05T02:06:16.481000Z	0.06451
LTC-BTC	2018-01-05T03:32:41.348000Z	0.01613
LTC-BTC	2018-01-05T02:53:01.920000Z	0.0162
ETH-BTC	2018-01-05T03:05:32.326000Z	0.0655
LTC-USD	2018-01-05T02:48:11.474000Z	246.2
ETH-USD	2018-01-05T03:36:03.618000Z	980
BTC-USD	2018-01-05T00:01:57.281000Z	15170
ETH-BTC	2018-01-05T01:13:38.490000Z	0.06419
LTC-USD	2018-01-05T03:54:27.134000Z	241.7
LTC-USD	2018-01-05T02:03:19.952000Z	239.2
LTC-USD	2018-01-05T03:05:01.906000Z	244.19
ETH-USD	2018-01-05T03:04:57.993000Z	983.37
LTC-USD	2018-01-05T02:37:42.975000Z	244.99
LTC-BTC	2018-01-04T23:59:32.980000Z	0.01573
LTC-USD	2018-01-05T03:57:18.259000Z	241.5
BTC-USD	2018-01-05T02:23:42.739000Z	15150
BTC-USD	2018-01-05T00:23:58.971000Z	15016.27
ETH-USD	2018-01-05T04:00:49.209000Z	989
BTC-USD	2018-01-05T02:27:02.961000Z	15170.99
ETH-BTC	2018-01-05T04:32:47.657000Z	0.06679
BTC-USD	2018-01-04T23:51:09.810000Z	15050
BTC-USD	2018-01-05T00:49:56.223000Z	15054.2
ETH-USD	2018-01-05T02:13:33.127000Z	973.01
BTC-USD	2018-01-05T03:56:52.274000Z	14958.27
ETH-USD	2018-01-05T03:35:52.496000Z	980
ETH-BTC	2018-01-05T03:56:45.805000Z	0.06621
LTC-USD	2018-01-05T04:28:31.353000Z	241.02
BTC-USD	2018-01-05T00:28:35.689000Z	15030.55
LTC-BTC	2018-01-05T01:01:00.487000Z	0.0158
ETH-BTC	2018-01-05T04:27:09.874000Z	0.06695
LTC-USD	2018-01-05T04:12:15.653000Z	242.59
BTC-USD	2018-01-05T01:20:51.695000Z	15067.41
ETH-BTC	2018-01-05T04:03:31.027000Z	0.06619
BTC-USD	2018-01-05T01:52:12.343000Z	15071.99
ETH-USD	2018-01-05T04:28:50.657000Z	987.01
BTC-USD	2018-01-05T00:56:07.210000Z	15066.8
ETH-USD	2018-01-05T04:28:17.726000Z	994.7
BTC-USD	2018-01-05T01:02:35.110000Z	15045.43
BTC-USD	2018-01-04T23:57:00.596000Z	15155.99
BTC-USD	2018-01-05T02:44:32.382000Z	15114.99
LTC-USD	2018-01-05T00:10:01.205000Z	239.12
ETH-USD	2018-01-05T01:03:50.540000Z	958.49
ETH-USD	2018-01-05T04:14:14.802000Z	991.02
ETH-USD	2018-01-04T23:53:55.485000Z	948.28
LTC-USD	2018-01-05T01:21:54.197000Z	237.76
ETH-USD	2018-01-05T00:56:14.533000Z	955.96
ETH-USD	2018-01-05T03:06:30.674000Z	984
ETH-USD	2018-01-05T04:00:33.990000Z	988.45
ETH-USD	2018-01-05T04:34:42.240000Z	981.1
LTC-USD	2018-01-05T03:14:17.985000Z	242.8
ETH-USD	2018-01-05T03:50:17.868000Z	982.51
LTC-USD	2018-01-05T00:06:19.124000Z	239.36
BTC-USD	2018-01-05T03:21:12.947000Z	15031.75
ETH-BTC	2018-01-05T00:01:41.766000Z	0.06224
ETH-USD	2018-01-05T04:16:38.988000Z	993.9
BTC-USD	2018-01-05T03:50:41.767000Z	14989.99
BTC-USD	2018-01-05T04:31:01.424000Z	14890
BTC-USD	2018-01-05T03:10:05.384000Z	15051.31
ETH-BTC	2018-01-05T00:04:32.389000Z	0.06221
BTC-USD	2018-01-05T04:01:06.426000Z	14966.82
LTC-USD	2018-01-05T01:48:55.508000Z	238.34
ETH-USD	2018-01-05T03:34:25.873000Z	978.46
ETH-USD	2018-01-05T00:38:16.591000Z	953.94
BTC-USD	2018-01-05T00:49:57.799000Z	15055
ETH-USD	2018-01-05T01:15:52.052000Z	968.9
LTC-USD	2018-01-05T02:56:44.211000Z	245.49
ETH-BTC	2018-01-05T03:32:41.019000Z	0.06555
